dap_ap,dml_ap,dap_ml,dml_ml,dap_standing,dml_standing,dap_instabile,dml_instabile
67.08059626801794,2.4018242963433956,13.241927867516688,69.91318514750198,5.710486396155253,-26.332456931285307,5.710486396155253,-26.332456931285307
73.07872857227969,9.827607931764426,11.879544710330762,77.0652999699053,4.500667591394668,-25.17917614707042,4.500667591394668,-25.17917614707042
75.25423270926645,13.020708745643015,16.802330979853178,79.40189000844889,3.0169659876664086,-24.68068611584477,3.0169659876664086,-24.68068611584477
75.79539557955366,14.324503769523302,15.81262381769932,77.38278253790997,0.5879796214292718,-25.37745178629614,0.5879796214292718,-25.37745178629614
74.84165178434375,13.178058745137813,16.649256722852883,75.27790630680808,-2.5454040667395406,-25.892289816942114,-2.5454040667395406,-25.892289816942114
70.83903826801148,8.173896583343632,22.908276606238363,72.01260260045446,-3.9210883236597707,-26.815959903382105,-3.9210883236597707,-26.815959903382105
53.275971181785444,12.227023966146811,23.065625646548035,75.15912655417223,-3.4613415197635486,-30.00118220047513,-3.4613415197635486,-30.00118220047513
53.60803085735907,15.70679841650847,23.92258441655435,79.18861475885348,-3.908377134324832,-30.104799314257612,-3.908377134324832,-30.104799314257612
73.92333392217124,13.110353315941289,27.287526153423897,76.12780399820483,-1.5520130889046886,-29.114607925324748,-1.5520130889046886,-29.114607925324748
63.170188722314336,10.271460549565884,23.11502092546272,74.45782918747636,1.7588152393558587,-30.823817044019307,1.7588152393558587,-30.823817044019307
66.4402858362599,5.8379135916495635,20.285745300050017,71.1965676024904,4.544051077424144,-30.787300828520685,4.544051077424144,-30.787300828520685
95.04657778289321,6.657910323595046,22.58490999250595,63.249016878165015,6.814097251214321,-29.166988404316978,6.814097251214321,-29.166988404316978
92.145749728966,13.664646688121291,20.983616772640847,65.16705243474803,6.562780999770953,-29.13363457424222,6.562780999770953,-29.13363457424222
79.80876428787785,16.08723316672786,23.435002470514878,67.05485421786103,7.361950811839022,-28.02492331648779,7.361950811839022,-28.02492331648779
80.20818976400152,12.162358569617613,23.235576334991688,69.77066841104745,8.697263752754898,-26.618775698492694,8.697263752754898,-26.618775698492694
85.27217004258543,11.813988098244367,18.04936266380994,71.5497219497879,5.239753057978928,-26.996935276476574,5.239753057978928,-26.996935276476574
83.06118837561218,13.0687792021057,14.91935108274464,62.84729887928067,1.3797015667332915,-25.896948156028746,1.3797015667332915,-25.896948156028746
79.01616122871764,14.142672753204668,14.156650121157423,54.978037629172206,0.11365813782426588,-27.6904590817904,0.11365813782426588,-27.6904590817904
82.53125554166239,8.306380753825815,17.783444656093117,59.3345522110955,2.618073545753251,-30.934510856509434,2.618073545753251,-30.934510856509434
88.31965349104945,-2.330948475060866,17.566537511366867,69.89957346402119,2.4839954915087397,-32.60754299925879,2.4839954915087397,-32.60754299925879
93.32875478273385,1.3765189816083228,17.760938638500804,73.72098410739105,3.833710554605967,-33.34757051072984,3.833710554605967,-33.34757051072984
89.88377766596547,11.43281714863389,20.362950308487815,60.34335528364629,5.273517595627245,-34.57252260998007,5.273517595627245,-34.57252260998007
87.01231949987857,12.179988876671239,22.867537667816872,45.2549592971577,1.233478487858805,-33.93407330828457,1.233478487858805,-33.93407330828457
84.56418986951587,13.323094472619722,20.878371301302952,38.53581806793018,0.9734237055622172,-31.00735141857606,0.9734237055622172,-31.00735141857606
85.63293749620965,14.608947472266857,18.830427104215016,41.485476853928645,3.853117488088721,-33.40419916564055,3.853117488088721,-33.40419916564055
87.98449759511463,11.831111198350769,12.875644508919374,52.595293972839166,3.0019075073605155,-32.50856500866934,3.0019075073605155,-32.50856500866934
84.48599177578129,14.004225528295612,12.476656247417816,48.682104339220956,4.3192860114839995,-29.5382576845125,4.3192860114839995,-29.5382576845125
85.50606233122937,12.626672977128267,19.98433845420315,39.6162116200293,6.141747406810276,-28.944998796697195,6.141747406810276,-28.944998796697195
84.03441180111196,14.912492035639287,24.091511157581788,50.20436870859556,5.744407859796718,-25.03382654295639,5.744407859796718,-25.03382654295639
81.2107523017306,14.819884340855738,24.11648614458745,62.15713109303655,3.7801398575970295,-23.1409952721132,3.7801398575970295,-23.1409952721132
77.44446598991362,7.237027495517052,24.790300303859894,65.41531556701196,4.5178495459776835,-20.689544069253238,4.5178495459776835,-20.689544069253238
70.68213389505485,8.855384323701086,20.59463092127821,67.94612270101494,9.654563434185143,-27.106217235964078,9.654563434185143,-27.106217235964078
81.87109787641415,14.70188406240223,20.563747892587376,63.20849829276494,10.013968934244126,-28.258874760812002,10.013968934244126,-28.258874760812002
85.36238555384588,13.202234977852932,26.09787021614234,47.175883300352154,7.011093917189953,-22.494936013543327,7.011093917189953,-22.494936013543327
81.10465448652545,12.013799251532657,26.50491113553225,42.33058588828438,4.025575445564783,-25.018153428588274,4.025575445564783,-25.018153428588274
69.3750490881368,15.302650202433059,26.893790068399337,40.81829092648356,6.875846365055659,-26.150180379957852,6.875846365055659,-26.150180379957852
67.15170652569016,5.443072879158324,29.72034353705022,39.199016251128036,10.400023155115763,-26.845174858766274,10.400023155115763,-26.845174858766274
69.2032674409906,5.9259362219279454,26.326022756420983,44.37339123632725,6.632561666542787,-26.681233578913524,6.632561666542787,-26.681233578913524
70.45599495578614,13.425695806236456,10.61706061057214,53.74494096803659,4.158596570522414,-27.442689574767435,4.158596570522414,-27.442689574767435
65.99695830656448,15.52454752833448,5.319859855595921,62.25495408903461,1.0325501813290685,-23.608418075579227,1.0325501813290685,-23.608418075579227
63.10189793477584,7.595506936410067,24.388639392489413,69.8363641655372,1.6745009044071781,-21.911110445584193,1.6745009044071781,-21.911110445584193
60.05728788505401,5.892573483784338,26.136172404259373,74.23664154227114,10.056664243444978,-23.325548645800154,10.056664243444978,-23.325548645800154
55.74594401180434,9.797004181206423,17.429665985128903,61.42704670235497,10.395907045976427,-24.35346519233514,10.395907045976427,-24.35346519233514
59.93441330782853,4.086463382374538,31.515876976207906,50.451424563857636,11.614778712697452,-25.61739173567396,11.614778712697452,-25.61739173567396
63.43440080664273,9.849639718204749,34.3376156370064,42.07861176484949,10.077215234782534,-27.999001563002107,10.077215234782534,-27.999001563002107
58.034007690799264,22.500655552048404,25.02698666157505,40.819221727577094,7.101632883251289,-27.676436935492756,7.101632883251289,-27.676436935492756
54.02588846102348,24.361048190105716,24.369794700121982,50.11651551120506,8.808010862281147,-30.584538834402768,8.808010862281147,-30.584538834402768
52.17482382016642,17.050679523014384,27.576419412169095,47.00884630809646,7.390384108556625,-33.82781682266849,7.390384108556625,-33.82781682266849
52.89217668009193,15.949997538912363,28.88556438656029,44.845666394269934,4.230210131395801,-32.81837713488626,4.230210131395801,-32.81837713488626
54.586574757994704,15.889036757356699,19.750665697421447,61.538301346109996,2.4404833533944323,-29.17800787379901,2.4404833533944323,-29.17800787379901
53.93088434872205,10.123513211026461,13.58261090789909,70.5556354032504,1.7852592089630057,-33.6760086805187,1.7852592089630057,-33.6760086805187
50.42338482699159,12.315796973713752,17.668052869889266,58.40856448487922,7.13326192629996,-35.808177388338414,7.13326192629996,-35.808177388338414
49.57881770608824,12.369700943422858,26.128424352350663,44.5662049744679,10.518010141478783,-37.949034728127636,10.518010141478783,-37.949034728127636
49.44142730966412,12.41731627553181,29.008707504937206,40.104450933717914,8.529994383887908,-35.14522431776856,8.529994383887908,-35.14522431776856
48.46420105500531,8.425102290688653,24.75709898036641,35.021476973942775,7.562204640793623,-30.036427936496,7.562204640793623,-30.036427936496
47.76247457073564,7.340309007247956,22.78338083943435,32.68651735154576,9.530813078055493,-27.717913934363462,9.530813078055493,-27.717913934363462
45.816068806147705,6.001629340613367,23.534307095892853,34.456637790491214,5.40078374993895,-29.318558562355037,5.40078374993895,-29.318558562355037
45.638204825285015,-13.458799800648878,26.304472535675835,36.96356293317354,3.037169602463728,-24.41518760139751,3.037169602463728,-24.41518760139751
41.151289211321235,-15.408756342513668,26.891499404708696,43.637903679431126,0.09825053845561163,-25.169591674572064,0.09825053845561163,-25.169591674572064
39.05876111985781,-10.723088297559917,27.57841840184889,48.0563851998081,0.9079922002303337,-35.21861645017436,0.9079922002303337,-35.21861645017436
49.196615516111514,-5.358302822696116,28.273886586994617,47.91330796623512,7.831805221734363,-31.462020646790737,7.831805221734363,-31.462020646790737
52.34450677426141,11.597005601753109,27.163845940360666,40.825607362741955,10.739461307778347,-30.26095060214775,10.739461307778347,-30.26095060214775
54.58538762451716,12.713783512198823,25.94015028012847,27.728800766437594,7.942555819344405,-39.201117816413316,7.942555819344405,-39.201117816413316
62.325470480783515,13.01811796825008,20.02706145671568,15.289932248743897,7.9175979096193805,-28.85084554469868,7.9175979096193805,-28.85084554469868
66.21109197891283,14.375569017063189,14.484455460814596,10.557677746618506,0.9963337510776623,-29.926490119560096,0.9963337510776623,-29.926490119560096
66.80359024226064,19.59677020512634,26.495988865914768,12.59369853450607,3.207630644276993,-29.80591973438341,3.207630644276993,-29.80591973438341
68.6616211298142,23.417010200211372,28.444317834493216,15.498152427936539,4.136316495007979,-30.078887035533096,4.136316495007979,-30.078887035533096
71.44312417542119,23.369765536901088,22.250460349203628,17.199049384141528,6.402004594834108,-26.110996679774995,6.402004594834108,-26.110996679774995
67.24215730941765,17.798144449831888,17.948756657492236,14.502582197760134,6.3495764381355935,-24.569303994593092,6.3495764381355935,-24.569303994593092
43.29139290125806,18.235273461595007,27.50845490334516,9.122832924592176,5.482242490220453,-22.425512558570546,5.482242490220453,-22.425512558570546
45.98138892016827,12.061961538747296,31.899569858505554,6.8794471583471966,3.0969584172032736,-22.422160727483995,3.0969584172032736,-22.422160727483995
70.77899683460369,8.66540429798724,29.935174485673528,5.210160335085239,5.212732820836771,-24.53281002615221,5.212732820836771,-24.53281002615221
57.51450784172221,17.8444043431335,29.477351027805344,4.878624125235423,6.609310997120721,-27.13738284691045,6.609310997120721,-27.13738284691045
42.954505726445305,19.027110017571637,28.591175970906455,0.333272484987955,6.462176551260934,-27.28706404787564,6.462176551260934,-27.28706404787564
60.00011268113928,19.483789405649148,26.856089796709842,-0.8797817724552237,7.90898887660922,-28.4939109658608,7.90898887660922,-28.4939109658608
66.24969413599044,22.112340703041294,28.47333724448376,-7.721859885378846,11.562849301662322,-28.336064349511002,11.562849301662322,-28.336064349511002
61.493067433318224,14.34009613469964,28.273601612682995,-22.31420270447045,9.52058746606739,-28.89015929792383,9.52058746606739,-28.89015929792383
61.65060770859653,10.753128749372143,27.078496766508472,-27.956813262045138,8.82783435029515,-30.133758550697134,8.82783435029515,-30.133758550697134
63.56549103802279,16.308814411031403,30.29847481833013,-21.720847895427468,8.2184374464229,-30.720891634749318,8.2184374464229,-30.720891634749318
62.897057349500436,18.561427531735855,32.71291588033197,-16.91028882983734,4.750597517817012,-27.663557987466934,4.750597517817012,-27.663557987466934
62.3183409349124,16.45477801456428,31.336820414513024,-21.24678352480411,4.025091594922484,-30.75385781077347,4.025091594922484,-30.75385781077347
65.60828087481626,16.889022259208954,27.570088755955492,-31.138213582946214,-0.0905957128156356,-30.654729985209237,-0.0905957128156356,-30.654729985209237
67.8956797666555,8.969396740429362,27.986681769727795,-37.03018454822656,3.0371281951041063,-32.83011229382247,3.0371281951041063,-32.83011229382247
65.17635111095468,4.017017534891605,34.6453116590879,-46.03290241489971,2.7370871428346413,-32.992095618703765,2.7370871428346413,-32.992095618703765
62.94506988022357,6.227476164221303,34.100649471324054,-51.15718609632389,6.978358914801153,-31.516845364356183,6.978358914801153,-31.516845364356183
62.021086755453645,8.259146484472868,29.263189752447367,-54.23069495153037,5.232786541065851,-38.372589801987424,5.232786541065851,-38.372589801987424
63.409533744076676,14.565311741809044,29.347835377760614,-56.818877574106224,10.363451844282432,-39.612470934520104,10.363451844282432,-39.612470934520104
64.03995761968133,19.773708485196238,27.812623394938676,-68.29296313212896,21.20838374624077,-21.39965935332687,21.20838374624077,-21.39965935332687
63.04336017862638,15.83801450685608,27.364872178360994,-73.41532696133817,12.412021790424266,-34.3239612156643,12.412021790424266,-34.3239612156643
65.2214137207739,12.397609709854338,28.92434538649902,-74.91233475136937,6.2214543082142555,-28.067337834475516,6.2214543082142555,-28.067337834475516
67.10290266118213,10.127705938991884,32.66044097181126,-69.23154971875812,9.776637036339228,-38.074846517229524,9.776637036339228,-38.074846517229524
71.0883708992395,8.863204590037748,41.974563222812385,-67.44738297491116,8.750025950521081,-37.633806403986895,8.750025950521081,-37.633806403986895
74.67824864358215,7.169886238071634,44.24046909087536,-75.15764927646366,5.632755095777374,-42.77884950953825,5.632755095777374,-42.77884950953825
74.57082365939952,9.354846314716315,44.885767381060695,-85.57624864607945,1.9761443712030808,-43.73372512073959,1.9761443712030808,-43.73372512073959
72.82438337301427,9.1905338265088,44.61024756232032,-92.88638761579098,8.319856662729542,-35.86366712207797,8.319856662729542,-35.86366712207797
66.88875731453673,7.9215355825368245,48.37785064117203,-98.83880381017377,16.231356217089015,-31.300667864517585,16.231356217089015,-31.300667864517585
75.43284133254282,10.922696585021752,46.7313389747774,-104.14355352299333,13.040685488551642,-35.79112733517691,13.040685488551642,-35.79112733517691
75.38859060247006,19.64825035987839,48.77851877515258,-98.87664720831542,14.49309927740376,-45.0303657500418,14.49309927740376,-45.0303657500418
62.25314093412627,20.42116684092558,50.17877969264479,-97.80767123540605,12.354024217214452,-47.17185170759181,12.354024217214452,-47.17185170759181
59.17732748393083,14.030548757540837,45.97312844989341,-106.64658421434746,12.578188346309812,-44.399172855713566,12.578188346309812,-44.399172855713566
68.96894810514685,13.188645255879505,45.1154905641526,-103.03485880078615,11.35027757001481,-37.94444563711425,11.35027757001481,-37.94444563711425
76.16792688607286,14.612066891452447,44.44782708151631,-106.58138789354601,6.813939991511809,-35.26717358171034,6.813939991511809,-35.26717358171034
73.82521789290251,12.877309274111873,45.1339835188708,-118.69799046624057,4.299040536881494,-35.88961996589638,4.299040536881494,-35.88961996589638
71.63172315933848,14.769721980325828,44.55574053218626,-126.93175458097517,7.072242902954819,-36.01645562885977,7.072242902954819,-36.01645562885977
71.49360636400945,21.454048401928286,37.25608318749114,-141.10135463265644,12.358142556005873,-38.5240028579665,12.358142556005873,-38.5240028579665
71.30676654822147,19.707065380186112,27.22498066485031,-149.66906116778452,15.601898139587744,-42.921025947994735,15.601898139587744,-42.921025947994735
67.21140883590303,12.878123750974467,35.993960842204665,-132.5267815218748,13.784106208289826,-44.458698174391756,13.784106208289826,-44.458698174391756
57.63352535997326,10.561802949945381,44.588410181989204,-122.39825149882074,14.371089203627744,-43.04983795699253,14.371089203627744,-43.04983795699253
56.63471608994695,11.364691885495679,32.00400688086899,-130.1554810145066,16.412497311008643,-42.937825811196134,16.412497311008643,-42.937825811196134
56.45590092816367,18.913708822360604,27.27161710686154,-132.95328535310784,14.884788029014047,-44.99000400822987,14.884788029014047,-44.99000400822987
54.50399268100311,24.65754393920721,35.34104312000297,-131.58554642829804,11.002577936491369,-43.36028368902063,11.002577936491369,-43.36028368902063
57.94298190090268,19.41164121245561,36.34919141772362,-143.86355978818673,6.5223417011282,-41.98805390359054,6.5223417011282,-41.98805390359054
58.16641744714584,17.557426524195705,32.96499069642954,-157.34404852958832,4.52881027692961,-37.69808394927226,4.52881027692961,-37.69808394927226
54.011093643619404,20.467422158468036,31.750635331014006,-164.99202488158895,3.6448174173884986,-36.969650779688386,3.6448174173884986,-36.969650779688386
49.69996551268342,24.08572738691494,32.668044916058406,-163.02236866765756,2.285991189377329,-37.03225549063079,2.285991189377329,-37.03225549063079
43.951823859838925,26.516639494948897,30.374098884025543,-159.96708739531502,8.618536837162571,-36.43740186915271,8.618536837162571,-36.43740186915271
35.89883987875146,24.363895447119077,25.895587741367056,-162.11864416755722,14.024646449650925,-31.837337110561823,14.024646449650925,-31.837337110561823
33.990109712939834,17.34425540110477,26.42995487429744,-168.4323722033324,16.358277580405446,-31.479329637910162,16.358277580405446,-31.479329637910162
33.59984029195483,14.17307014374978,29.54979607248774,-170.93594391903804,19.69535422174784,-31.19107400989969,19.69535422174784,-31.19107400989969
30.991835411665992,15.943158779108986,29.183349093484438,-172.33884334835741,17.280463187500732,-30.751636125723095,17.280463187500732,-30.751636125723095
32.51020553375034,17.989392418034118,25.18188026876624,-177.0493491527469,16.225032323242743,-29.202530557703575,16.225032323242743,-29.202530557703575
27.568856318728642,27.197648231761143,17.923800899160636,-183.55890816125537,15.563761973843286,-27.076439736363675,15.563761973843286,-27.076439736363675
21.0268848207549,37.620184880212754,15.637665131380862,-187.1568799331524,12.563902284032837,-28.587477762236038,12.563902284032837,-28.587477762236038
14.579641289403,33.59600836523842,17.01762374360663,-188.18793442141612,9.634318092027014,-29.71743803321554,9.634318092027014,-29.71743803321554
11.443542987859754,26.036914670576596,18.0093827746078,-185.2709726255177,7.44857437241047,-30.773283741332264,7.44857437241047,-30.773283741332264
6.452173858292603,17.25471408679228,18.014398631093872,-182.34094440404553,6.363018483644825,-35.304734445036765,6.363018483644825,-35.304734445036765
-2.6875313399870704,12.957607383856201,19.151749444953083,-180.40572525004447,7.2920621676221025,-37.53881537335685,7.2920621676221025,-37.53881537335685
-5.470994524463589,11.47971852581613,18.05878227854992,-183.55216800459772,10.895252005078023,-40.608930157999495,10.895252005078023,-40.608930157999495
-5.7709276702691366,12.468827858244639,16.975745783358768,-192.6487687279073,11.279712084546427,-42.9707632113189,11.279712084546427,-42.9707632113189
-7.525549716593354,14.737419630354559,15.51291595561851,-202.33051791332727,14.06595712132582,-41.23134988513292,14.06595712132582,-41.23134988513292
-6.801185616645914,16.80930117081779,14.5942905948974,-202.35440284707062,13.299492994163629,-42.00986537722084,13.299492994163629,-42.00986537722084
-10.09200773590932,19.95570154669852,14.999732907316423,-192.7572597272478,10.52968126914094,-40.80250478644696,10.52968126914094,-40.80250478644696
-12.364845522157307,23.122653758474662,20.899980547135645,-179.72807069211026,6.994580838803407,-40.9482884381969,6.994580838803407,-40.9482884381969
-12.061945121393313,23.86243873953512,23.61695226156384,-185.01275836212128,9.014816508501717,-40.109865465371726,9.014816508501717,-40.109865465371726
-11.923173579937403,26.147558181798864,19.747865656117487,-187.58423384064724,7.046150172637124,-41.5842483437604,7.046150172637124,-41.5842483437604
-11.93348913265512,18.180218131211486,14.620140916795517,-187.85732480042833,6.8135548186879635,-41.558598755948395,6.8135548186879635,-41.558598755948395
-15.751006422385752,7.206851988245378,18.39388915643024,-180.94051663560936,10.938718795558554,-42.50122813521686,10.938718795558554,-42.50122813521686
-41.397048194844686,12.92222841693413,23.927763587136038,-169.24596569055686,12.923741217224782,-41.91946799868139,12.923741217224782,-41.91946799868139
-34.16795352432358,14.640935002624735,23.737657103945164,-172.24815208624435,9.487501153106315,-37.36201739524831,9.487501153106315,-37.36201739524831
-7.430017773074344,15.236616748517452,23.644693873961874,-174.9179363385566,2.133995956042151,-31.362485322622742,2.133995956042151,-31.362485322622742
-18.44303510701397,27.2223076446992,24.025366875574534,-169.6184609050185,-2.999740470326691,-34.206006506070935,-2.999740470326691,-34.206006506070935
-33.07573013927688,29.305186659275844,22.698056958885577,-173.4905911955867,-1.7506028773794287,-42.7656944853805,-1.7506028773794287,-42.7656944853805
-31.25159198686719,25.696054170655003,21.10966892508401,-180.84088802069448,9.686807277569152,-38.51178442703464,9.686807277569152,-38.51178442703464
-38.046535707386994,24.34523913054587,23.020684349041634,-176.43143805704983,17.434736755787437,-34.93655155012174,17.434736755787437,-34.93655155012174
-36.02856359730998,25.00011477906496,25.883277345779888,-167.51296889647813,24.366900756072084,-37.18107062624794,24.366900756072084,-37.18107062624794
-27.658205217215365,31.66423357851602,26.413836818561894,-163.15341233799688,23.39128511975626,-36.513059270398166,23.39128511975626,-36.513059270398166
-32.49869389543757,34.5732192447132,23.567691097844463,-166.57132038324352,21.851304273194057,-30.773695031419432,21.851304273194057,-30.773695031419432
-41.96328435631046,35.04050469529529,25.069456256165576,-164.01963475102525,22.956657548045943,-29.165609847416448,22.956657548045943,-29.165609847416448
-40.05986680244499,39.44276071239232,25.832425387741363,-155.1429769116984,21.342118556019745,-30.72344948171632,21.342118556019745,-30.72344948171632
-37.86855115114862,37.514280552244905,26.796617006323178,-151.00098302660479,20.216674563787343,-30.002008800597572,20.216674563787343,-30.002008800597572
-46.73257269172915,22.75218370847548,26.4793953009381,-156.0744785159609,17.05285222052499,-30.164996641185017,17.05285222052499,-30.164996641185017
-54.30191720383477,13.536025500912135,28.92453984299193,-151.1977847598889,16.526683905100345,-35.624295585318436,16.526683905100345,-35.624295585318436
-57.405826174312814,18.218305681059523,30.28029445888996,-144.76296064637154,16.51378363081279,-35.169005449103665,16.51378363081279,-35.169005449103665
-58.4290921115281,15.121170939481893,30.363306638752682,-141.85437660290927,17.55476988365613,-35.71313543475977,17.55476988365613,-35.71313543475977
-60.4626318203435,16.81163443400403,30.71545676999482,-132.93121446296558,20.296261782214284,-37.465627826240414,20.296261782214284,-37.465627826240414
-69.47543744743314,19.517394525064184,31.343264476738696,-123.67188150388338,19.60309148778062,-33.469594395447196,19.60309148778062,-33.469594395447196
-74.58877903481611,19.007050661300987,31.378674793137566,-124.22197878993019,17.232828618763662,-32.47435955494021,17.232828618763662,-32.47435955494021
-75.97224185068733,23.986691973936463,26.95333967264351,-132.67809202906244,18.184051156068715,-33.12934030276955,18.184051156068715,-33.12934030276955
-72.96569241911871,26.132966047487063,23.049815992071114,-132.1407260614792,20.309660455444774,-34.69266320241036,20.309660455444774,-34.69266320241036
-71.77079594359012,25.56609959811355,25.167813682658366,-127.53568244368196,19.98618978208504,-34.26975783725505,19.98618978208504,-34.26975783725505
-67.72825386781882,39.60146593400506,30.25150898219719,-126.4829121215423,21.174718957844053,-33.59978582000285,21.174718957844053,-33.59978582000285
-62.015342153105166,46.044333859702014,32.96142445466673,-123.427881437938,20.14223100418253,-35.13191765258144,20.14223100418253,-35.13191765258144
-62.859946992248,40.58391956802756,33.1696771357047,-114.38250311122673,21.44735941582577,-38.184228281941735,21.44735941582577,-38.184228281941735
-61.3736220371062,37.26288145191241,31.14604975646791,-107.97863774016847,22.76097030826702,-42.22109860098463,22.76097030826702,-42.22109860098463
-63.47284484406687,19.620085274033137,28.272674900027965,-105.81510394066878,20.07891821409128,-45.06233447051705,20.07891821409128,-45.06233447051705
-57.37967561181123,4.283034106202464,31.235829832031428,-87.50169737168183,17.378374874302757,-47.77147670220739,17.378374874302757,-47.77147670220739
-66.33044437728184,-0.90075173351438,37.11809605934506,-79.49616817208731,15.712484028924141,-44.34900870984257,15.712484028924141,-44.34900870984257
-74.34893692527793,5.019492620081738,43.0025182155201,-73.0300318613217,16.87150344703071,-43.75362528870702,16.87150344703071,-43.75362528870702
-73.95171824027616,16.891381928262952,51.04624982075319,-69.76636580471222,18.04718608565413,-42.55806958004525,18.04718608565413,-42.55806958004525
-70.4229646215151,24.691093163264465,56.75633132412673,-61.914503694954334,18.451359863001706,-44.24531872038983,18.451359863001706,-44.24531872038983
